ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
AK0690,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/prime-crew-sweatshirt-bfz56.html?a=214_56616
AK0706,180,,180.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/prime-hoodie-bfz57.html?a=214_49175
AK0707,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/prime-hoodie-bfz57.html?a=214_56626
AK0711,130,,130.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/prime-shorts-bfz58.html?a=214_49134
AK0718,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/prime-pants-bfz59.html?a=214_56228
AK0946,79,,79.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/basic-logo-tee-bho39.html?a=214_49197
AK0959,89,,89.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-tee-bho45.html?a=214_56760
AK0960,89,,89.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-tee-bho45.html?a=214_56756
AK0962,89,,89.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-stripe-tank-top-bho48.html?a=214_56822
AK0971,129,,129.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cuff-logo-track-pants-bho52.html?a=214_56764
ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL

AK1188,159,,159.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-cuffed-track-pants-bho32.html?a=214_56662
AK1193,79,,79.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-tee-bho35.html?a=214_56656
AK1195,79,,79.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-tee-bho35.html?a=214_56664
AK1200,119,,119.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-shorts-bho37.html?a=214_56837
AK1535,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/gym-training-tee-bfn35.html?a=214_56066
AK1601,220,,220.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/linear-3-stripes-two-in-one-pants-bft63.html?a=214_56976
AK1603,199,,199.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/linear-3-stripes-pants-bft62.html?a=214_49601
AK1617,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-3-stripes-chelsea-shorts-jpe02.html?a=214_56964
AK1618,75,,75.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/sport-essentials-3-stripes-chelsea-shorts-jpe02.html?a=214_49639
AK1757,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-polo-shirt-jmj49.html?a=214_56972
AK1764,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/sport-essentials-polo-shirt-bfr55.html?a=214_49664
AK1765,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-polo-shirt-bfr55.html?a=214_57003
AK1794,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-tee-gwn33.html?a=214_56892
AK1795,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-tee-gwn33.html?a=214_57025
AK1796,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-tee-gwn33.html?a=214_57007
AK1798,80,,80.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-tee-gwn33.html?a=214_49476
AK1801,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-hoodie-gwn36.html?a=214_56854
AK1822,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/linear-3-stripes-tee-bfs45.html?a=214_57021
AK1823,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/linear-3-stripes-tee-bfs45.html?a=214_56928
AK1824,220,,220.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/linear-3-stripes-crew-sweatshirt-bfs43.html?a=214_57017
AK1906,100,,100.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-tee-bfs53.html?a=214_55959
AK1907,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-hoodie-bfs54.html?a=214_55984
AK1945,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-sweat-pant-gwn38.html?a=214_57005
AK1959,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/rock-it-tee-bfm58.html?a=214_56028
AK2036,70,,70.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/wardrobe-fitness-tank-top-bfn85.html?a=214_55915
AK2066,70,,70.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/wardrobe-linear-logo-tee-bfn67.html?a=214_55816
AK2080,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/wardrobe-style-typo-tee-bfn65.html?a=214_48356
AK2081,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/wardrobe-style-typo-tee-bfn65.html?a=214_48207
AK2094,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/supernova-tee-kaw07.html?a=214_56672
AK2146,110,,110.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/wardrobe-fitness-three-quarter-tights-bfn91.html?a=214_55834
AK2259,100,,100.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/daily-backpack-bhv40.html?a=214_49364
AK2260,100,,100.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/daily-backpack-bhv40.html?a=214_49710
AK2263,40,,40.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/daily-gym-sack-bhv41.html?a=214_49350
AK2266,40,,40.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/daily-gym-sack-bhv41.html?a=214_49352
AK2298,20,,20.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/solid-crew-socks-1-pair-bhv51.html?a=214_49360
AK2299,20,,20.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/solid-crew-socks-1-pair-bhv51.html?a=214_49346
AK2300,20,,20.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/solid-crew-socks-1-pair-bhv51.html?a=214_49344
AK2311,20,,20.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/solid-ped-socks-1-pair-bhv56.html?a=214_49356
AK2312,20,,20.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/solid-ped-socks-1-pair-bhv56.html?a=214_49358
AK2313,20,,20.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/solid-ped-socks-1-pair-bhv56.html?a=214_49366
AK2366,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adidas-neo-park-backpack-bhv79.html?a=214_56790
AK2367,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adidas-neo-park-backpack-bhv79.html?a=214_57043
AK2368,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adidas-neo-park-backpack-bhv79.html?a=214_56784
AK2369,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adidas-neo-park-messenger-bag-bhv80.html?a=214_56774
AK2370,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adidas-neo-park-messenger-bag-bhv80.html?a=214_56776
AK2378,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/daily-backpack-bhv84.html?a=214_56780
AK2379,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/daily-backpack-bhv84.html?a=214_57039
AK2380,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/daily-backpack-bhv84.html?a=214_57041
AK2472,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-pants-bhw19.html?a=214_56863
AK2473,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-pants-bhw19.html?a=214_57029
AK2518,100,,100.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/gym-climacool-aeroknit-tee-bfn53.html?a=214_55996
AK2563,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/gym-training-three-quarter-pants-bfn40.html?a=214_56046
AK2658,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/training-workout-bra-bfu17.html?a=214_48090
AK2661,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/training-clima-tee-bfu18.html?a=214_55953
AK2662,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/training-clima-tee-bfu18.html?a=214_55856
AK2684,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/daybreaker-hoodie-bfu28.html?a=214_55885
AK2700,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-shorts-bfs09.html?a=214_55360
AK2701,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-brand-short-bfs11.html?a=214_56611
AK2709,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-teammate-tee-bfs14.html?a=214_56601
AK2749,150,,150.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/locker-room-tiro-pants-2-0-bfs29.html?a=214_47383
AK2779,95,,95.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-sweat-pants-jnh87.html?a=214_56038
AN9907,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/supernova-shorts-bdp83.html?a=214_56713
AN9959,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/running-light-itl16.html?a=214_56255
AO0020,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/manchester-united-fc-backpack-bgu59.html?a=214_56397
AO0537,230,,230.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/logo-sweatshirt-bhz43.html?a=214_56515
AO2289,150,,150.00,,Yes,Success,2016-15-01 00:00:00,http://adidasmystg.specom.io/nigo-la-palm-backpack-bhs61.html?a=214_48838
AO2296,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adidas-neo-park-messenger-bag-bhv80.html?a=214_56772
AO2532,60,,60.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/ace-16-2-gym-bag-bdf12.html?a=214_56339
AO2533,60,,60.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/ace-16-2-shoe-bag-bdf13.html?a=214_55850
AO2810,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/rengi-lite-training-jersey-bgz85.html?a=214_56829
AO2825,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-brand-tee-bfs08.html?a=214_55980
AO2919,540,,540.00,,Yes,Success,2016-15-02 00:00:00,http://adidasmystg.specom.io/studio-bag-bfv70.html?a=214_56591
AO2921,190,,190.00,,Yes,Success,2016-15-02 00:00:00,http://adidasmystg.specom.io/big-wallet-bil77.html?a=214_56595
AO3004,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/prism-trefoil-tee-bha61.html?a=214_56401
AO3414,80,,80.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/ace-glider-ball-lpb54.html?a=214_56567
AO3468,150,,150.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/adizero-shorts-bid82.html?a=214_48309
AO3801,280,,280.00,,Yes,Success,2016-15-02 00:00:00,http://adidasmystg.specom.io/studio-zebra-three-quarter-tights-bgi30.html?a=214_56369
AO3933,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-lillard-snap-back-cap-biv61.html?a=214_56225
AO4054,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dame-anthem-shorts-biw27.html?a=214_56920
AO4694,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj96.html?a=214_56084
AO4696,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-hoodie-bfo42.html?a=214_55881
AP0509,320,,320.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/allover-print-hoodie-bji23.html?a=214_56467
AP8544,540,,540.00,,Yes,Success,2016-15-02 00:00:00,http://adidasmystg.specom.io/studio-bag-bfv70.html?a=214_56587
AP9775,300,,300.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/stretch-jacket-bbl71.html?a=214_56909
AQ1331,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-ilation-mid-shoes-btk95.html?a=214_56119
AQ1332,180,,180.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-ilation-mid-shoes-btj83.html?a=214_48417
AQ1362,210,,210.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-ilation-mid-shoes-btj90.html?a=214_48478
AQ1430,230,,230.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-speed-shoes-btk16.html?a=214_48387
AQ1442,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-speed-shoes-btk21.html?a=214_48425
AQ1485,190,,190.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/vs-skate-shoes-btk40.html?a=214_48376
AQ1489,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-sprint-shoes-btk41.html?a=214_56159
AQ1490,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-sprint-shoes-btk41.html?a=214_56163
AQ1491,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-sprint-shoes-btk41.html?a=214_56155
AQ1550,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-speed-shoes-btk74.html?a=214_48399
AQ1557,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-ilation-mid-shoes-btj90.html?a=214_56093
AQ2317,260,,260.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/falcon-elite-3-m-au490.html?a=214_56213
AQ2551,490,,490.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-2-primemesh-firm-ground-boots-kdw42.html?a=214_56236
AQ2555,330,,330.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-firm-ground-boots-kdw44.html?a=214_48616
AQ2557,330,,330.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-firm-ground-boots-kdw44.html?a=214_56239
AQ2561,210,,210.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-indoor-shoes-kdw48.html?a=214_56639
AQ2565,250,,250.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-firm-ground-boots-kdw50.html?a=214_56245
AQ2566,250,,250.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-firm-ground-boots-kdw50.html?a=214_56243
AQ2590,330,,330.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-indoor-shoes-kdw46.html?a=214_49159
AQ2915,480,,480.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/tubular-runner-shoes-kdl58.html?a=214_48565
AQ3082,1000,,1000.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-1-primeknit-firm-ground-boots-kdf97.html?a=214_56216
AQ3925,330,,330.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-3-primemesh-firm-ground-boots-kdw44.html?a=214_56643
AQ4439,430,,430.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/pure-boost-2-0-shoes-gwe18.html?a=214_57086
AQ4440,430,,430.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/pure-boost-2-0-shoes-gwe18.html?a=214_57094
AQ4441,430,,430.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/pure-boost-2-0-shoes-gwe19.html?a=214_55945
AQ4442,430,,430.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/pure-boost-2-0-shoes-gwe19.html?a=214_55943
AQ4823,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/sport-2-0-shoes-kcx21.html?a=214_47980
AQ4845,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/hyperfast-2-0-shoes-kcx08.html?a=214_55790
AQ4878,370,,370.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/gymbreaker-bounce-shoes-iuv78.html?a=214_47550
AQ4895,410,,410.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/ace-16-2-firm-ground-boots-kcv03.html?a=214_55602
AQ4901,280,,280.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/ace-16-3-firm-ground-boots-kcu46.html?a=214_55625
AQ4935,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adilette-supercloud-plus-slides-kdh69.html?a=214_55516
AQ4936,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adilette-supercloud-plus-slides-kdh69.html?a=214_55518
AQ5050,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/adilette-supercloud-plus-explorer-slides-kdf63.html?a=214_55568
AQ5069,199,,199.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/ace-16-4-indoor-shoes-kcu06.html?a=214_55570
AQ5151,1000,,1000.00,,Yes,Success,2016-29-01 00:00:00,http://adidasmystg.specom.io/ace-16-1-primeknit-firm-ground-boots-kdf97.html?a=214_47703
AQ5256,70,,70.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/duramo-slides-kdg44.html?a=214_47637
AQ5672,590,,590.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/novak-pro-shoes-kcv74.html?a=214_49064
AQ6279,199,,199.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/superstar-shoes-kdk52.html?a=214_56192
AQ6280,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/superstar-shoes-kdk53.html?a=214_56189
AQ6680,419,,419.00,,Yes,Success,2016-02-03 00:00:00,http://adidasmystg.specom.io/pure-boost-x-shoes-kdx78.html?a=214_56183
AQ6681,419,,419.00,,Yes,Success,2016-03-02 00:00:00,http://adidasmystg.specom.io/pure-boost-x-shoes-kei49.html?a=214_56202
AQ6682,419,,419.00,,Yes,Success,2016-03-02 00:00:00,http://adidasmystg.specom.io/pure-boost-x-shoes-kdx79.html?a=214_56198
AQ6722,450,,450.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-radial-shoes-kdy03.html?a=214_56429
AQ6723,450,,450.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-radial-shoes-kdy03.html?a=214_56483
AQ6724,450,,450.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/tubular-radial-shoes-kdy03.html?a=214_56439
AQ6726,450,,450.00,,Yes,Success,2016-11-02 00:00:00,http://adidasmystg.specom.io/tubular-radial-shoes-kdy04.html?a=214_56435
ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL

AQ6763,419,,419.00,,Yes,Success,2016-24-02 00:00:00,http://adidasmystg.specom.io/pure-boost-zg-prime-shoes-kdy19.html?a=214_56447
AQ7412,579,,579.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/j-wall-2-0-boost-shoes-gtw56.html?a=214_57083
AQ8212,430,,430.00,,Yes,Success,2016-13-02 00:00:00,http://adidasmystg.specom.io/zx-flux-shoes-gua45.html?a=214_57092
AQ8489,399,,399.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/d-rose-773-4-shoes-iag12.html?a=214_47898
AQ8490,399,,399.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-rose-773-shoes-iag13.html?a=214_55714
AZ3246,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/shell-tile-superstar-track-jacket-buv18.html?a=214_57106
AZ4939,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/shell-tile-boyfriend-tee-bsq57.html?a=214_57069
AZ4941,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/shell-tile-new-boyfriend-tee-bsq59.html?a=214_57110
AZ4943,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/shell-tile-leggings-bsq61.html?a=214_57098
AZ4946,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/shell-tile-pleated-skirt-bsq64.html?a=214_57077
B27136,330,,330.00,,Yes,Success,2015-01-02 00:00:00,http://adidasmystg.specom.io/superstar-foundation-shoes-ikg83.html?a=214_24984
B40197,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/oracle-6-stripes-shoes-jkt92.html?a=214_55339
B48968,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/classic-team-boxy-trend-tee-bub48.html?a=214_57065
B48970,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/classic-team-tee-bub50.html?a=214_57102
B48974,270,,270.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/classic-team-track-pants-bub54.html?a=214_57073
B48990,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/shell-tile-backpack-bub70.html?a=214_57114
D67479,60,,60.00,,Yes,Success,2014-01-06 00:00:00,http://adidasmystg.specom.io/duramo-slides-9.html?a=214_55325
F37123,479,,479.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-lillard-2-0-shoes-iab97.html?a=214_55677
F37124,479,,479.00,,Yes,Success,2016-05-02 00:00:00,http://adidasmystg.specom.io/d-lillard-2-0-shoes-iab98.html?a=214_55698
F37147,560,,560.00,,Yes,Success,2016-28-01 00:00:00,http://adidasmystg.specom.io/crazylight-boost-2-5-low-shoes-iac17.html?a=214_47814
F99357,195,,195.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/coneo-qt-shoes-btj48.html?a=214_48046
F99366,230,,230.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/city-racer-shoes-jao66.html?a=214_48062
F99461,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/vs-qt-vulc-shoes-btu53.html?a=214_55798
F99462,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/vs-qt-vulc-shoes-btk87.html?a=214_55803
F99466,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/qt-vulc-vs-shoes-btj55.html?a=214_55807
F99567,230,,230.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-speed-shoes-btu47.html?a=214_48486
F99572,280,,280.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-xpression-shoes-gkm61.html?a=214_56110
F99574,280,,280.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cloudfoam-xpression-shoes-gkm63.html?a=214_56124
F99667,210,,210.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cloudfoam-pure-shoes-btu24.html?a=214_48492
G06799,60,,60.00,,Yes,Success,2011-01-08 00:00:00,http://adidasmystg.specom.io/duramo-slides-9.html?a=214_26379
M20607,190,,190.00,,Yes,Success,2015-01-01 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-ioo70.html?a=214_49740
Q16507,699,,699.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-rose-primeknit-boost-6-shoes-az929.html?a=214_55794
Q16510,579,,579.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-lillard-2-0-boost-primeknit-shoes-az932.html?a=214_55781
S11629,50,,50.00,,Yes,Success,2015-22-07 00:00:00,http://adidasmystg.specom.io/chelsea-fc-home-socks-1-pair-jnd27.html?a=214_31995
S12328,114,,114.00,,Yes,Success,2015-01-04 00:00:00,http://adidasmystg.specom.io/sport-essentials-polo-shirt-jmj49.html?a=214_23755
S12630,200,,200.00,,Yes,Success,2015-15-06 00:00:00,http://adidasmystg.specom.io/real-madrid-away-replica-player-jersey-jog63.html?a=214_25193
S12653,300,,300.00,,Yes,Success,2015-15-06 00:00:00,http://adidasmystg.specom.io/real-madrid-home-replica-player-jersey-jog86.html?a=214_25211
S14294,270,,270.00,,Yes,Success,2015-13-05 00:00:00,http://adidasmystg.specom.io/men-s-fc-bayern-home-replica-player-jersey-jmv37.html?a=214_23303
S17593,65,,65.00,,Yes,Success,2015-01-03 00:00:00,http://adidasmystg.specom.io/ess-chelsea-jpc66.html?a=214_20402
S17995,140,,140.00,,Yes,Success,2015-01-05 00:00:00,http://adidasmystg.specom.io/sport-essentials-mid-pants-jpf35.html?a=214_21757
S21319,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-sweat-pant-gwn38.html?a=214_55341
S21320,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-sweat-pant-gwn38.html?a=214_55333
S21336,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-hoodie-fleece-gwn34.html?a=214_55335
S21338,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-hoodie-fleece-gwn34.html?a=214_55329
S21490,50,,,,,,2015-01-01 00:00:00,Article NOT found
S21998,25,,25.00,,Yes,Success,2015-01-01 00:00:00,http://adidasmystg.specom.io/tennis-wristbands-small-joy34.html?a=214_31722
